id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,Longitude,Latitude,tags
little-harpeth-brewing-co,Little Harpeth Brewing Co,micro,30 Oldham St,Nashville,Tennessee,37213-1107,http://www.littleharpethbrewing.com,3073711476,34:16.6,17:18.7,United States,-86.77697471,36.174546,
tennessee-brew-works,Tennessee Brew Works,micro,809 Ewing Ave,Nashville,Tennessee,37203-4631,http://www.tnbrew.com,6154360050,34:17.1,18:03.8,United States,-86.7762132,36.1503752,
avondale-brewing-co,Avondale Brewing Co,micro,201 41st St S,Birmingham,Alabama,35222-1932,http://www.avondalebrewing.com,2057775456,32:47.3,19:57.8,United States,-86.774322,33.524521,
czanns-brewing,Czann's Brewing,micro,505 Lea Ave,Nashville,Tennessee,37203-4499,http://czanns.com,6154033517,34:16.1,16:39.5,United States,-86.77422743,36.1533486,
rocket-republic-brewing-company,Rocket Republic Brewing Company,micro,289 Production Ave,Madison,Alabama,35758-8991,http://www.rocketrepublicbrewing.com,2563254677,32:47.7,20:24.5,United States,-86.77401733,34.6728014,
new-heights-brewing-co,New Heights Brewing Co,micro,928 5th Ave S,Nashville,Tennessee,37203-4612,http://www.newheightsbrewing.com,6154906901,34:16.8,17:38.1,United States,-86.7706476,36.1491212,
east-nashville-beer-works,East Nashville Beer Works,brewpub,320 E Trinity Ln,Nashville,Tennessee,37207-4524,http://www.eastnashbeerworks.com,6158913108,34:16.1,16:45.1,United States,-86.76320383,36.20526205,
smith-and-lentz-brewing,Smith & Lentz Brewing,micro,903 Main St,Nashville,Tennessee,37206-3609,http://www.smithandlentz.com,,34:17.0,17:50.3,United States,-86.75651722,36.17632511,
the-black-abbey-brewing-company,The Black Abbey Brewing Company,micro,2952 Sidco Dr Ste 211,Nashville,Tennessee,37204-3710,http://www.blackabbeybrewing.com,6157550070,34:17.1,18:08.3,United States,-86.755903,36.10481686,
old-black-bear-brewing,Old Black Bear Brewing,micro,208 Main St,Madison,Alabama,35758-1813,,2568504639,32:47.6,20:21.6,United States,-86.74922409,34.69329345,
beer-church-brewing-company,Beer Church Brewing Company,contract,24 S Whittaker St,New Buffalo,Michigan,49117-1820,http://www.beerchurchbrewing.com,2192413876,33:32.9,42:14.1,United States,-86.74311848,41.79322148,
southern-grist-brewing-company,Southern Grist Brewing Company,micro,1201 Porter Rd,Nashville,Tennessee,37206-1733,http://www.southerngristbrewing.com,6157271201,34:17.0,17:57.9,United States,-86.729011,36.188838,
back-road-brewery,Back Road Brewery,micro,308 Perry St,La Porte,Indiana,46350-3216,http://www.backroadbrewery.com,2193627623,33:21.3,32:27.8,United States,-86.72649137,41.6118882,
mill-creek-brewing-co,Mill Creek Brewing Co.,micro,2008B Johnson Industrial Blvd,Nolensville,Tennessee,37135-9773,http://www.millcreekbrewingco.com,6157763377,34:16.8,17:33.7,United States,-86.67009573,35.9575301,
east-channel-brewing-company,East Channel Brewing Company,micro,209 Maple St,Munising,Michigan,49862-1084,http://www.eastchannelbrewery.com,9063873007,33:34.0,42:46.9,United States,-86.65452518,46.40934141,
props-craft-brewery-taproom,Props Craft Brewery Taproom,micro,125 Lovejoy Rd NW,Fort Walton Beach,Florida,32548-3418,http://www.propsbrewery.com,8505867117,33:14.3,28:15.4,United States,-86.64962237,30.42411689,
daredevil-brewing-company,Daredevil Brewing Company,micro,1151 Main St,Indianapolis,Indiana,46224-6976,http://www.daredevilbeer.com,,33:21.8,32:46.1,United States,-86.64727,39.844367,
10-56-brewing-company,10-56 Brewing Company,micro,400 Brown Cir,Knox,Indiana,46534,,6308165790,33:21.2,32:25.0,United States,-86.627954,41.289715,
ferus-artisan-ales,Ferus Artisan Ales,planning,,Trussville,Alabama,35173-1480,,2053680240,32:47.5,20:13.0,United States,-86.6084342,33.6196266,
greenbush-brewing-co,Greenbush Brewing Co,micro,5885 Sawyer Rd,Sawyer,Michigan,49125-9380,http://greenbushbrewing.com,2694051076,33:34.6,43:06.5,United States,-86.59431314,41.88557686,
greenbush-annex,Greenbush Annex,micro,5870 Sawyer Rd,Sawyer,Michigan,49125,,,33:34.6,43:06.1,United States,-86.59404729,41.88540971,
yellowhammer-brewery,Yellowhammer Brewery,micro,2600 Clinton Ave W,Huntsville,Alabama,35805-3046,http://www.yellowhammerbrewery.com,2569755950,32:47.8,20:33.1,United States,-86.5932014,34.7277523,
innerspace-brewing-company,InnerSpace Brewing Company,micro,2414 Clinton Ave W,Huntsville,Alabama,35805-3014,http://www.innerspacebrewing.com,2564895599,32:47.6,20:19.0,United States,-86.5932014,34.7277523,
salty-nut-brewery,Salty Nut Brewery,micro,2406 Clinton Ave W,Huntsville,Alabama,35805-3014,http://www.saltynutbrewery.com,2567138877,32:47.7,20:25.3,United States,-86.5932014,34.7277523,
straight-to-ale,Straight to Ale,micro,2610 Clinton Ave W,Huntsville,Alabama,35805-3046,http://www.straighttoale.com,2566039096,32:47.8,20:28.8,United States,-86.5932014,34.7277523,
chandlers-ford-brewing-llc,Chandler's Ford Brewing LLC,planning,,Huntsville,Alabama,35802,http://chandlersfordbrewing.com,2564576999,32:47.4,20:06.9,United States,-86.5859011,34.729847,
below-the-radar-brewing-co,Below the Radar Brewing Co,brewpub,220 Holmes Ave NE,Huntsville,Alabama,35801-4837,http://www.btrbrew.com,2564696617,32:47.3,20:00.3,United States,-86.58583931,34.73272365,
mad-malts-brewery-and-tap-room,Mad Malts Brewery & Tap Room,micro,109 Maple Ave NW,Huntsville,Alabama,35801-4634,http://www.madmaltsbrewing.com,2564243543,32:47.6,20:19.9,United States,-86.585242,34.746475,
green-bus-brewing,Green Bus Brewing,brewpub,206 Eustis Ave SE,Huntsville,Alabama,35801-4233,http://www.greenbusbrewing.com,2569902477,32:47.6,20:17.3,United States,-86.58405136,34.73010503,
haymarket-brewery-and-taproom,Haymarket Brewery and Taproom,micro,9301 Red Arrow Hwy,Bridgman,Michigan,49106-9558,,3126380707,33:34.8,43:11.2,United States,-86.55947806,41.94715363,
tapistry-brewing-company,Tapistry Brewing Company,micro,4236 Lake St,Bridgman,Michigan,49106-9109,http://www.tapistrybrewing.com,2692667349,33:36.8,44:18.2,United States,-86.5561575,41.9427559,
transient-artisan-ales,Transient Artisan Ales,micro,4229 Lake St,Bridgman,Michigan,49106-9109,,,33:37.2,44:31.4,United States,-86.55570937,41.94299804,
briarscratch-brewing,BriarScratch Brewing,micro,Highway 25,Cottontown,Tennessee,37048,http://www.briarscratchbrewing.com,6153191563,34:15.9,16:27.8,United States,-86.53805,36.4514343,
upland-brewing-co-bloomington-brewpub,Upland Brewing Co - Bloomington Brewpub,regional,350 W 11th St,Bloomington,Indiana,47404-3720,http://www.uplandbeer.com,8123362337,33:23.2,33:37.8,United States,-86.53747927,39.173423,
the-tap-brewery,The Tap Brewery,brewpub,204 W Kirkwood Ave,Bloomington,Indiana,47404-5144,http://www.thetapbeerbar.com,8122878579,33:23.0,33:30.3,United States,-86.5350444,39.16650797,
switchyard-brewing-company,Switchyard Brewing Company,micro,419 N Walnut St,Bloomington,Indiana,47404-3842,http://www.switchyardbrewing.com,8122878295,33:22.9,33:26.2,United States,-86.5343606,39.1865667,
function-brewing-co,Function Brewing Co,brewpub,108 E 6th St,Bloomington,Indiana,47408-3311,http://www.functionbrewing.com,8126761000,33:22.0,32:53.3,United States,-86.53337072,39.16746781,
grande-mere-inn-/-cranberry-bog-bar,Grande Mere Inn / Cranberry Bog Bar,brewpub,5800 Red Arrow Hwy,Stevensville,Michigan,49127-1118,http://www.grandemereinn.com,2694293591,33:34.5,43:02.6,United States,-86.5287857,42.01274111,
watermark-brewing-company,Watermark Brewing Company,micro,5781 Saint Joseph Ave,Stevensville,Michigan,49127-1238,http://www.watermarkbrewing.com,2692810872,33:37.5,44:40.2,United States,-86.51963025,42.01286668,
bloomington-brewing-co,Bloomington Brewing Co,brewpub,1795 E 10th St,Bloomington,Indiana,47407-6955,,8123392256,33:21.5,32:36.1,United States,-86.51136673,39.1720504,
silver-harbor-brewing-company,Silver Harbor Brewing Company,brewpub,721 Pleasant St,Saint Joseph,Michigan,49085-1241,http://silverharborbrewing.com,2692817100,33:36.6,44:09.7,United States,-86.48027459,42.10893033,
round-barn-brewery-/-round-barn-winery,Round Barn Brewery / Round Barn Winery,micro,10983 Hills Rd,Baroda,Michigan,49101-8742,http://www.roundbarnwinery.com,8007169463,33:36.4,44:03.5,United States,-86.479395,41.950161,
north-pier-brewing,North Pier Brewing,micro,670 N Shore Dr,Benton Harbor,Michigan,49022-3646,http://www.northpierbrewing.com,2697577163,33:35.7,43:42.6,United States,-86.45499315,42.12454349,
the-livery,The Livery,brewpub,190 5th St,Benton Harbor,Michigan,49022-3484,http://www.liverybrew.com,2699258760,33:37.0,44:23.9,United States,-86.45330019,42.11813538,
jamesport-brewing-co,Jamesport Brewing Co,brewpub,410 S James St,Ludington,Michigan,49431-2159,http://www.jamesportbrewingcompany.com,2318452522,33:35.0,43:17.2,United States,-86.44787302,43.95168567,
ludington-bay-brewing-co,Ludington Bay Brewing Co,brewpub,515 S James St,Ludington,Michigan,49431-2325,http://ludingtonbaybrewing.com,2312396690,33:35.4,43:30.8,United States,-86.44763415,43.95070214,
white-squirrel-brewery,White Squirrel Brewery,brewpub,871 Broadway Ave,Bowling Green,Kentucky,42101-2571,http://www.whitesquirrelbrewery.com,2709041573,33:26.0,39:07.8,United States,-86.4407388,36.9844713,
black-swan-brewpub,Black Swan Brewpub,brewpub,2067 E Hadley Rd,Plainfield,Indiana,46168-7484,http://www.blackswanbrewpub.com,3178387444,33:21.4,32:35.1,United States,-86.374141,39.674729,
lehmans-orchard-brewery-and-farmhouse,Lehmans Orchard Brewery and Farmhouse,brewpub,204 N Red Bud Trl,Buchanan,Michigan,49107-1366,http://www.lehmansfarmhouse.com,2693624063,33:35.2,43:26.1,United States,-86.35834031,41.82910596,
fetch-brewing-co,Fetch Brewing Co,micro,100 W Colby St,Whitehall,Michigan,49461-1015,http://www.fetchbrewing.com,2312157168,33:34.2,42:54.0,United States,-86.3494848,43.4097727,
moontown-brewing,Moontown Brewing,brewpub,345 S Bowers St,Whitestown,Indiana,46075,http://www.moontownbeer.com,5742503114,33:22.4,33:07.4,United States,-86.346903,39.99409929,
north-channel-brewing-co,North Channel Brewing Co.,brewpub,86 Washington St,Manistee,Michigan,49660-1231,http://www.NorthChannelBrewing.com,2312991020,33:35.7,43:41.6,United States,-86.32379888,44.24929388,
main-channel-brewing-company,Main Channel Brewing Company,micro,2090 Gunter Ave,Guntersville,Alabama,35976-2113,http://www.mainchannelbeer.com,2569605070,32:47.6,20:20.7,United States,-86.31216035,34.33873684,
three-blondes-brewing,Three Blondes Brewing,brewpub,1875 Phoenix St,South Haven,Michigan,49090-7151,http://www.threeblondesbrewing.com,,33:37.1,44:28.5,United States,-86.2642391,42.4033183,
arclight-brewing-company,Arclight Brewing Company,micro,544 N Main St,Watervliet,Michigan,49098-9797,http://www.arclightbrewing.com,2693320718,33:32.6,42:05.4,United States,-86.25939238,42.19104832,
unruly-brewing-company,Unruly Brewing Company,micro,360 W Western Ave,Muskegon,Michigan,49440-1273,http://www.unrulybrewing.com,2312881068,33:37.3,44:35.1,United States,-86.25381541,43.23504367,
south-bend-brew-werks,South Bend Brew Werks,brewpub,216 S Michigan St,South Bend,Indiana,46601-2002,http://www.southbendbrewwerks.com,5743340356,33:22.8,33:22.1,United States,-86.25285572,41.62611855,
mackinaw-trail-brewing-company-/-mackinaw-trail-winery-and-brewery,Mackinaw Trail Brewing Company / Mackinaw Trail Winery and Brewery,micro,103 W Lakeshore Dr,Manistique,Michigan,49854-1579,http://www.mackinawtrailwinery.com,9063412303,33:35.4,43:33.1,United States,-86.2503664,45.9535761,
stormcloud-brewing-company,Stormcloud Brewing Company,brewpub,303 Main St,Frankfort,Michigan,49635-9047,http://www.stormcloudbrewing.com,2316519080,33:36.7,44:15.6,United States,-86.24100175,44.63290605,
grand-armory-brewing-co,Grand Armory Brewing Co,micro,17 S 2nd St,Grand Haven,Michigan,49417-3328,http://www.grandarmorybrewing.com,6164147822,33:34.5,43:00.7,United States,-86.2312558,43.06378759,
stormcloud-brewing-company-production-facility,Stormcloud Brewing Company Production Facility,micro,366 Parkview Ln,Frankfort,Michigan,49635,,,33:36.8,44:16.0,United States,-86.2218117,44.6373933,
old-boys-brewhouse,Old Boys Brewhouse,brewpub,971 W Savidge St,Spring Lake,Michigan,49456-1684,http://www.oldboysbrewhouse.com,6168509950,33:35.8,43:44.8,United States,-86.21215194,43.07642829,
saugatuck-brewing-co,Saugatuck Brewing Co,micro,2948 Blue Star Hwy,Douglas,Michigan,49406-5195,http://www.saugatuckbrewing.com,2698577222,33:36.5,44:06.7,United States,-86.2120077,42.62989386,
the-mitten-brewing-company-saugatuck,The Mitten Brewing Company - Saugatuck,brewpub,329 Water St,Saugatuck,Michigan,49453,,6166085612,33:37.0,44:25.3,United States,-86.20524129,42.65689129,
odd-side-ales-production-facility,Odd Side Ales Production Facility,micro,1810 Industrial Dr,Grand Haven,Michigan,49417-8930,,,33:35.8,43:44.3,United States,-86.1983973,43.03124408,
ole-shed-brewing-company,Ole Shed Brewing Company,micro,516 E Carroll St,Tullahoma,Tennessee,37388-3983,http://www.oleshedbrewing.com,9312124277,34:16.8,17:39.6,United States,-86.19823741,35.36075686,
grand-armory-brewing-production-facility,Grand Armory Brewing Production Facility,micro,1734 Airpark Dr,Grand Haven,Michigan,49417-8943,,3106978958,33:34.5,43:01.2,United States,-86.19774282,43.03862147,
danny-boy-beer-works,Danny Boy Beer Works,brewpub,12702 Meeting House Rd,Carmel,Indiana,46032-7292,http://www.dannyboybeerworks.com,3176698080,33:21.8,32:45.4,United States,-86.1971767,39.971556,
granite-city-food-and-brewery-#26,Granite City Food & Brewery (#26),brewpub,6501 Grape Rd Ste 1000,Mishawaka,Indiana,46545-1010,http://www.gcfb.net,5742430900,33:22.1,32:56.6,United States,-86.1923429,41.7177604,
evil-czech-brewery,Evil Czech Brewery,brewpub,3703 N Main St,Mishawaka,Indiana,46545-3111,,,33:21.9,32:48.7,United States,-86.1823337,41.6939205,
taxman-brewing-co,Taxman Brewing Co,micro,13 S Baldwin St,Bargersville,Indiana,46106-9089,http://www.taxmanbrewing.com,,33:22.9,33:26.8,United States,-86.16716199,39.52148548,
twodeep-brewing,TwoDEEP Brewing,brewpub,714 N Capitol Ave,Indianapolis,Indiana,46204-1114,http://www.twodeepbrewing.com,3176531884,33:23.1,33:36.2,United States,-86.161428,39.777426,
ram-restaurant-and-brewery-indianapolis,RAM Restaurant and Brewery - Indianapolis,brewpub,140 S Illinois St,Indianapolis,Indiana,46204,http://www.theram.com,3179559900,33:22.7,33:17.3,United States,-86.16050947,39.76475755,
rock-bottom-brewery-indianapolis,Rock Bottom Brewery - Indianapolis,brewpub,10 W Washington St,Indianapolis,Indiana,46204-3402,http://www.rockbottom.com,3176818180,33:22.7,33:18.5,United States,-86.1584705,39.76717025,
metazoa-brewing-co,Metazoa Brewing Co.,micro,140 S College Ave,Indianapolis,Indiana,46202-4004,http://www.metazoa.beer,3175082274,33:22.4,33:06.9,United States,-86.14585025,39.76455049,
black-acre-brewing-co,Black Acre Brewing Co,brewpub,5632 E Washington St,Indianapolis,Indiana,46219-6428,http://www.blackacrebrewing.com,3177973316,33:21.4,32:34.0,United States,-86.1452662,39.7668669,
st-joseph-brewery-and-public-house,St. Joseph Brewery & Public House,brewpub,540 N College Ave,Indianapolis,Indiana,46202-3504,http://www.saintjoseph.beer.com,3176025670,33:22.8,33:23.8,United States,-86.1449174,39.8095687,
sun-king-brewing-co,Sun King Brewing Co,regional,135 N College Ave,Indianapolis,Indiana,46202-3801,,3176023702,33:22.9,33:25.6,United States,-86.1449174,39.8095687,
twenty-below-brewing-twenty-tap,Twenty Below Brewing @ Twenty Tap,brewpub,5406 N College Ave,Indianapolis,Indiana,46220-3126,http://www.twentytap.com,3176028840,33:23.1,33:35.5,United States,-86.1449174,39.8095687,
cannon-ball-brewing-company,Cannon Ball Brewing Company,brewpub,1702 Bellefontaine St,Indianapolis,Indiana,46202-1813,http://www.cannonballbrewingindy.com,3174265978,33:21.7,32:40.9,United States,-86.14245603,39.79046798,
indiana-city-brewing,Indiana City Brewing,micro,24 Shelby Street,Indianapolis,Indiana,46202-3941,http://indianacitybeer.com,3176431103,33:22.3,33:01.4,United States,-86.141258,39.7661102,
fountain-square-brewing-co,Fountain Square Brewing Co,micro,1301 Barth Ave,Indianapolis,Indiana,46203-1872,http://www.fountainsquarebrewing.com,3174931410,33:22.0,32:51.6,United States,-86.1404227,39.7496885,
flat-12-bierwerks,Flat 12 Bierwerks,micro,414 Dorman St,Indianapolis,Indiana,46202-3648,http://www.flat12.me,3174265851,33:22.0,32:49.8,United States,-86.13847,39.77261486,
centerpoint-brewing,Centerpoint Brewing,micro,1125 E Brookside Ave,Indianapolis,Indiana,46202-3587,http://www.centerpointbrewing.com,3176028386,33:21.7,32:41.8,United States,-86.13740465,39.78129031,
half-moon-restaurant-and-brewery,Half Moon Restaurant & Brewery,brewpub,4051 S Lafountain St,Kokomo,Indiana,46902-6913,,7654552739,33:22.2,32:58.4,United States,-86.1281745,40.4362867,
grand-junction-brewing-co,Grand Junction Brewing Co,brewpub,110 S Union St,Westfield,Indiana,46074-9458,http://www.grandjunctionbrewing.com,3178045168,33:22.1,32:54.8,United States,-86.1275556,40.0424222,
point-blank-brewing-company,Point Blank Brewing Company,brewpub,105 E Beaver St,Corydon,Indiana,47112-1146,http://www.pointblankbrewing.com,8122255141,33:22.6,33:14.3,United States,-86.12616408,38.21111448,
black-circle-brewing-co,Black Circle Brewing Co,micro,2201 E 46th St,Indianapolis,Indiana,46205,http://www.blackcirclebrewing.com,3174260143,33:21.4,32:34.6,United States,-86.123944,39.8398813,
cognito-brewing-company,Cognito Brewing Company,brewpub,142 W Monroe St,Bangor,Michigan,49013-1333,http://www.cognitobrewingcompany.com,9718088863,33:33.7,42:36.7,United States,-86.11152208,42.31308099,
macatawa-ale-company,Macatawa Ale Company,micro,102 S River Ave,Holland,Michigan,49423-2851,http://www.macatawaalecompany.com,6168487677,33:35.4,43:32.2,United States,-86.10911659,42.79223968,
big-lake-brewing,Big Lake Brewing,micro,13 W 7th St,Holland,Michigan,49423-2821,http://www.biglakebrewing.com,6167968888,33:33.1,42:18.3,United States,-86.10791587,42.79149405,
new-holland-brewing-co,New Holland Brewing Co,regional,66 E 8th St,Holland,Michigan,49423-3504,http://www.newhollandbrew.com,6163556422,33:35.6,43:39.1,United States,-86.10411872,42.79010355,
our-brewing-co,Our Brewing Co,micro,76 E 8th St,Holland,Michigan,49423-3556,http://www.ourbrewingcompany.com,6169948417,33:35.9,43:49.4,United States,-86.1037537,42.7901898,
big-lake-brewing-production-facility,Big Lake Brewing Production Facility,micro,166 E 19th St,Holland,Michigan,49423-4230,,,33:33.1,42:18.8,United States,-86.09988824,42.78029471,
central-state-brewing,Central State Brewing,micro,4001 E 26th St,Indianapolis,Indiana,46218,http://centralstatebrewing.com,3174079855,33:21.7,32:42.4,United States,-86.099105,39.805091,
